臺南市政府103年度對議員所提地方建設建議事項處理明細表,,,,,,,,,,
至103年12月止,,,,,,,,,,
表4,           (本表為半年報),,,,,,,單位：千元,,
 黃麗招 ,103-照興口山頂農路改善工程, 楠西區 ,198 ,126 ,農業工程及農路改善, 農業局 , 公開取得 ,佑吉營造有限公司,,15
 侯澄財 ,慈安地區漁塭路面舖設刨除料改善工程, 北門區 ,200 ,184 ,漁業建設, 農業局 , 公開招標 ,世全土木包工業,,15
 陳文賢 ,麻豆區港尾里客子寮(瓦寮高幹70旁)農路改善工程, 麻豆區 ,386 ,300 ,農業工程及農路改善, 農業局 , 辦理發包中 ,,,15
 郭信良 ,安南區四草里大眾路301巷內漁產道路改善工程, 安南區 ,69 ,70 ,漁業建設, 農業局 , 逕洽廠商 ,峻豪土木包工業,,15
 王定宇 ,關廟區山西里成功路尾排水改善工程, 關廟區 ,"1,050 ","1,000 ",水利工程, 水利局 , 公開招標 ,承立營造有限公司,,15
 杜素吟 ,仁德工業區排水設施改善工程, 仁德區 ,"2,000 ","2,000 ",水利工程, 水利局 , 公開招標 ,穎昌工程企業有限公司,,15
 王峻潭 ,玉井區望明里貓兒干野溪延續整治工程, 玉井區 ,788 ,400 ,水利工程, 水利局 , 公開招標 ,得意土木包工業,,15
 張伯祿 ,關廟區新光里照鏡排水改善工程, 關廟區 ,604 ,500 ,水利工程, 水利局 , 辦理發包中 ,,,15
 張伯祿 ,龍崎區崎頂里崎腳排水改善工程, 龍崎區 ,600 ,480 ,水利工程, 水利局 , 辦理發包中 ,,,15
 賴美惠 ,白河區大林里六重溪慈善橋上游左側護岸興建工程, 白河區 ,"1,750 ","1,400 ",水利工程, 水利局 , 辦理發包中 ,,,15
"賴美惠
 張世賢",白河區崎內里5鄰洪永源農地旁排水改善工程, 白河區 ,"1,000 ","1,000 ",水利工程, 水利局 , 公開招標 ,玖郁土木包工業,,15
 賴美惠 ,東山區三榮里木柵排水(忠義公旁)排水改善工程, 東山區 ,"1,800 ","1,800 ",水利工程, 水利局 , 公開招標 ,瓏泰土木包工業,,15
 郭信良 ,安中路四段154巷57弄14號前路燈增設工程, 安南區  ,18 ,18 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,15
 郭信良 ,本田街三段234巷106弄口路燈增設工程, 安南區  ,15 ,15 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,15
 蔡秋蘭 ,西港區西港里社區道路改善工程, 西港區  ,"1,968 ","1,968 ",工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,15
 賴美惠 ,東山區南勢里崁頭山(嘉湖高分32)道路改善工程, 東山區 ,600 ,600 ,工程建築及設備, 工務局 , 公開取得 ,奕昌土木包工業,,15
 林全忠 ,山上區北勢洲山上堤防鈉光燈增設工程, 山上區 ,200 ,200 ,工程建築及設備, 工務局 , 公開招標 ,騏明實業有限公司,,15
 盧崑福 ,辦理慶平公園.公兒17等整修工程綠地現況測量, 安平區 ,40 ,40 ,工程建築及設備, 工務局 , 逕洽廠商 ,三佳測量工程顧問有限公司,,15
 謝龍介 ,開南街275巷路面損壞嚴重, 北區 ,774 ,774 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,15
 楊麗玉 ,麻豆區巷口里興國路31巷道路路面改善工程, 麻豆區 ,172 ,258 ,工程建築及設備, 工務局 , 公開招標 ,宏泰吉營造有限公司,,15
 侯澄財 ,將軍區忠興里道路改善工程、鯤溟里路面改善工程, 將軍區 ,710 ,710 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,15
 施重男 ,永康區施重男議員申請美瀝泡供自行修補道路, 永康區 ,2 ,2 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,15
 賴惠員 ,鹽水區水秀里土庫56-3號前排水溝興建工程, 鹽水區 ,334 ,334 ,工程建築及設備, 工務局 , 公開招標 ,坤茂營造有限公司,,15
 林燕祝 ,永康區中山南路490巷14弄及57弄道路改善工程, 永康區 ,435 ,435 ,工程建築及設備, 工務局 , 公開取得 ,玉雨土木包工業 ,,15
 謝財旺 ,學甲區新達里中學路32巷路面改善工程, 學甲區 ,214 ,214 ,工程建築及設備, 工務局 , 公開招標 ,弘鋅營造有限公司 ,,15
 賴美惠 ,白河區內角里日光燈更換鈉氣燈及照明設施工程, 白河區 ,175 ,175 ,工程建築及設備, 工務局 , 公開招標 ,永大水電行,,15
 李文正 ,安平區建平7街(建平7街818巷口至平豐路)路面改善, 安平區 ,482 ,482 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,15
 林慶鎮 ,新市區民生路(區道南134)道路嚴重破損刨除重鋪, 新市區 ,"2,400 ","2,400 ",工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,15
 郭秀珠 ,郭議員申請美瀝包300包供麻豆、官田地區自行鋪設, 麻豆區 ,42 ,42 ,工程業務管理, 工務局 , 公開招標 ,郁豐營造有限公司,,15
 張世賢 ,張世賢議員申請美瀝包1000包供白河區各里自行修補道路, 白河區 ,84 ,84 ,工程業務管理, 工務局 , 公開招標 ,郁豐營造有限公司,,15
 曾順良 ,立德一路與立德八路口既有燈桿加掛燈組補強照明, 東區 ,11 ,11 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,15
 郭信良 ,城北路736巷63之8號遷移路燈, 安南區 ,18 ,18 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,15
 陳朝來 ,七股區篤加里庄內巷道改善工程, 七股區 ,"2,400 ","2,400 ",工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,15
 林炳利 ,洲南公園增設石椅, 安南區 ,42 ,42 ,工程建築及設備, 工務局 , 逕洽廠商 ,天成營造有限公司,,15
 謝財旺 ,秀昌里集和宮巷道改善工程, 學甲區 ,480 ,300 ,建築及設備, 民政局 , 公開取得 ,弘鋅營造有限公司,,15
 張伯祿 ,關廟區關廟里山西宮後方綠美化及路面及排水改善工程, 關廟區 ,"1,520 ",950 ,建築及設備, 民政局 , 公開招標 ,勝崴土木包工業,,15
 張世賢 ,青山里第9鄰道路改善工程, 東山區 ,166 ,166 ,建築及設備, 民政局 , 公開取得 ,強維營造有限公司,,15
 杜素吟 ,關廟區布袋里長文街326巷路面排水改善工程, 關廟區 ,450 ,450 ,建築及設備, 民政局 , 已註銷 ,,,15
 王錦德 ,安南區長溪路一段406巷51弄及55弄路面改善, 安南區 ,310 ,310 ,建築及設備, 民政局 , 公開取得 ,峻豪土木包工業,,15
 議會教育小組 ,校舍整修工程, 將軍區 ,"2,860 ","2,860 ",營建及修建工程, 教育局 , 公開招標 ,詠淳營造有限公司,,15
 侯澄財 ,北門區雙春養殖漁業生產區產業道路改善工程, 北門區 ,417 ,278 ,漁業建設, 農業局 , 公開招標 ,弘鋅營造有限公司,,16
 杜素吟 ,土崎里凹窯惠津農路改善工程, 龍崎區 ,300 ,540 ,農業工程及農路改善, 農業局 , 公開招標 ,聯宏土木包工業,,16
 郭秀珠 ,官田區渡頭里三塊厝日新營區前產業道路改善工程, 官田區 ,"1,750 ","1,050 ",農業工程及農路改善, 農業局 , 公開招標 ,日新土木包工業,,16
 謝財旺 ,白米社區主要漁產道路改善工程, 北門區 ,378 ,315 ,漁業建設, 農業局 , 公開招標 ,弘鋅營造有限公司,,16
 李坤煌 ,南化區北寮里南寮往西平坑聯絡農路崩塌改善工程, 南化區 ,340 ,254 ,農業工程及農路改善, 農業局 , 公開招標 ,上展土木包工業,,16
 張伯祿 ,關廟區五甲里五甲尾農路改善工程, 關廟區 ,203 ,180 ,農業工程及農路改善, 農業局 , 公開招標 ,凌陽營造有限公司 ,,16
 黃麗招 ,南化區南化里北頭仔往聖天宮農路改善工程, 南化區 ,811 ,453 ,農業工程及農路改善, 農業局 , 公開招標 ,允泰土木包工業,,16
 郭清華 ,安南區鹽田里安明路二段濱海橋旁漁用產業道路改善工程, 安南區 ,462 ,302 ,漁業建設, 農業局 , 公開招標 ,騰泰土木包工業,,16
 陳文賢 ,官田區二鎮里廳太產業道路改善工程, 官田區 ,256 ,205 ,農業工程及農路改善, 農業局 , 公開招標 ,聯豐土木包工業,,16
 王錦德 ,十份里黑琵保護中心前產業道路改善工程(熱料), 七股區 ,"2,175 ",99 ,漁業建設, 農業局 , 逕洽廠商 ,翔安土木包工業,,16
 王定宇 ,臺南市關廟區深坑洲尾排水改善工程, 關廟區 ,980 ,800 ,水利工程, 水利局 , 公開招標 ,承立營造有限公司,,16
 賴美惠 ,南化區後壁籠排水改善工程, 南化區 ,"1,726 ",400 ,水利工程, 水利局 , 公開招標 ,冠頂土木包工業,,16
 王峻潭 ,玉井區望明里松腳高分32右6旁農路排水改善工程, 玉井區 ,696 ,200 ,水利工程, 水利局 , 公開招標 ,得意土木包工業,,16
 郭清華 ,龍崎區崎頂里石梯慧敏排水改善工程, 龍崎區 ,"5,000 ","3,140 ",水利工程, 水利局 , 辦理發包中 ,,,16
 張伯祿 ,龍崎區崎頂里文惠排水改善工程, 龍崎區 ,600 ,320 ,水利工程, 水利局 , 辦理發包中 ,,,16
 賴美惠 ,白河區六溪里六重溪嘉宏橋上游右側護岸新建工程, 白河區 ,"1,500 ",690 ,水利工程, 水利局 , 辦理發包中 ,,,16
 謝財旺 ,北門區頭港排水鄰近南鯤鯓抽水站段之右岸護岸新建工程, 北門區 ,"3,500 ","3,500 ",水利工程, 水利局 , 公開招標 ,集揚營造有限公司,,16
 賴美惠 ,後壁區新東里下茄苳大排防汛道路改善工程, 後壁區 ,"2,000 ","2,000 ",水利工程, 水利局 , 公開招標 ,瓏泰土木包工業,,16
 郭信良 ,安中路六段507巷16號前路燈增設工程, 安南區  ,18 ,18 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,16
 郭信良 ,台江大道五段500號路燈增設工程, 安南區  ,12 ,12 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,16
 林美燕 ,南區省躬里省躬三街口起約60公尺路面協助供料改善, 南區 ,165 ,165 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,16
 賴美惠 ,東山區南勢里會社至大洋道路排水改善工程, 東山區 ,"1,500 ","1,500 ",工程建築及設備, 工務局 , 公開招標  ,益成土木包工業 ,,16
 郭國文 ,永康區正強街111號等路燈增設工程, 永康區 ,268 ,268 ,工程建築及設備, 工務局 , 公開招標 ,駿宏水電工程有限公司,,16
 洪玉鳳 ,西門路與民權路口增設路燈, 後壁區 ,30 ,30 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,16
 林美燕 ,南都里公園遊樂設施設置遮陽鋼架網, 南區 ,97 ,97 ,工程建築及設備, 工務局 , 逕洽廠商 ,福田工程行,,16
 蔡蘇秋金 ,西港區劉厝里道路改善工程, 西港區 ,921 ,921 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,16
 林燕祝 ,新市區永就里39-11號社區道路(番仔寮段26號)路面改善, 新市區 ,552 ,552 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,16
 侯澄財 ,北門區慈安地區漁塭路面舖設刨除料改善工程, 北門區 ,92 ,92 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,16
 賴美惠 ,後壁區後壁里12鄰195-30號宅旁路面及側溝改善工程, 後壁區 ,560 ,560 ,工程建築及設備, 工務局 , 公開取得 ,億興土木包工業 ,,16
 施重男 ,永康區中灣一街等道路排水改善工程, 永康區 ,780 ,780 ,工程建築及設備, 工務局 , 公開取得 ,玉雨土木包工業 ,,16
 謝財旺 ,學甲區新達里山寮村里道路路面改善工程, 學甲區 ,270 ,270 ,工程建築及設備, 工務局 , 公開招標 ,弘鋅營造有限公司 ,,16
 賴美惠 ,竹門里南90線景觀燈增設及日光燈更換鈉氣燈改善工程, 白河區 ,188 ,188 ,工程建築及設備, 工務局 , 公開招標 ,永大水電行,,16
 郭信良 ,安南區學東里公學路七段97巷路面重新翻修, 安南區 ,286 ,286 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,16
 杜素吟 ,龍崎區大平里165線區道(大坪路口)AC路面修復, 龍崎區 ,116 ,116 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,16
 黃麗招 ,安南區長安里長溪路三段380巷、長溪路三段373巷21弄尾路面改善, 安南區 ,"1,120 ","1,120 ",工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,16
 黃麗招 ,安南區公親里公學路一段路面改善, 安南區 ,552 ,552 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,16
 莊玉珠 ,金華路一段484巷99弄口既有燈桿加掛燈組補強照明, 南區 ,11 ,11 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,16
 賴美惠 ,後壁區長安里中寮146之30至242號宅前路面改善工程, 後壁區 ,370 ,370 ,工程建築及設備, 工務局 , 公開取得 ,大旺營造有限公司 ,,16
 陳朝來 ,七股區龍山里漁產道路改善工程, 七股區 ,61 ,61 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,16
 莊玉珠 ,開南社區公園設施設置遮陽鋼架網, 南區 ,98 ,98 ,工程建築及設備, 工務局 , 逕洽廠商 ,昇霖土木包工業,,16
 郭秀珠 ,安西里活動中心廣場地面修繕, 麻豆區 ,650 ,600 ,建築及設備, 民政局 , 公開取得 ,聯豐土木包工業,,16
 林慶鎮 ,新市區社內里社內清水宮前人民廣場改善工程, 新市區 ,"1,150 ",900 ,建築及設備, 民政局 , 公開取得 ,聯豐土木包工業,,16
 賴美惠 ,東原里社區活動中心排水溝暨無障礙設施工程, 東山區 ,237 ,237 ,建築及設備, 民政局 , 公開取得 ,奕昌土木包工業,,16
"黃麗招
 林燕祝",103-楠西區灣丘里內埔仔村里聯外道路改善工程, 楠西區 ,850 ,850 ,建築及設備, 民政局 , 公開取得 ,建欣土木包工業,,16
 郭秀珠 ,官田區南廍里增設擴音設備, 官田區 ,50 ,50 ,建築及設備, 民政局 , 逕洽廠商 ,暢泓科技顧問企業社,,16
 議會教育小組 ,教學及辦公環境設施, 柳營區 ,350 ,350 ,營建及修建工程, 教育局 , 公開招標 ,永原科學儀器有限公司,,16
 李退之 ,中樞地區漁塭產業道路路面改善工程, 北門區 ,"1,050 ",452 ,漁業建設, 農業局 , 公開招標 ,弘鋅營造有限公司,,17
 林全忠 ,大內區二溪里大埔奇瓦高幹左36農路改善工程, 大內區 ,380 ,320 ,農業工程及農路改善, 農業局 , 公開招標 ,永大土木包工業,,17
 郭信良 ,102－風窗至關帝廳農路改善工程, 楠西區 ,638 ,756 ,農業工程及農路改善, 農業局 , 公開取得 ,佑吉營造有限公司,,17
 郭信良 ,安南區大安里安通路五段230巷旁漁用道路改善工程, 安南區 ,181 ,141 ,漁業建設, 農業局 , 公開招標 ,吉田土木包工業,,17
 李退之 ,東山區東原里班芝花坑農路改善工程, 東山區 ,"1,040 ",480 ,農業工程及農路改善, 農業局 , 公開取得 ,茂盛土木包工業,,17
 張伯祿 ,關廟區五甲里五甲段3923地號旁農路排水改善工程, 關廟區 ,750 ,416 ,農業工程及農路改善, 農業局 , 公開招標 ,凌陽營造有限公司 ,,17
 黃麗招 ,安南區公學路二段123巷往公學路一段農路改善工程, 安南區 ,"1,600 ","1,239 ",農業工程及農路改善, 農業局 , 公開招標 ,承瑋營造有限公司,,17
 陳朝來 ,十份里唐明殿前往西邊漁產道路改善工程, 七股區 ,684 ,126 ,漁業建設, 農業局 , 公開招標 ,弘鋅營造有限公司,,17
 楊麗玉 ,官田區南廍里產業道路改善工程, 官田區 ,206 ,165 ,農業工程及農路改善, 農業局 , 公開招標 ,聯豐土木包工業,,17
 侯澄財 ,北門區保安漁塭養殖區路面擋土牆改善工程, 北門區 ,480 ,285 ,漁業建設, 農業局 , 公開招標 ,世全土木包工業,,17
 王峻潭 ,玉井區中正里(舊社高枝17右4)野溪護岸改善工程, 玉井區 ,"1,600 ","1,000 ",水利工程, 水利局 , 公開招標 ,協順土木包工業 ,,17
 曾王雅雲 ,龍崎區楠坑里樹子林野溝改善工程, 龍崎區 ,870 ,810 ,水利工程, 水利局 , 公開招標 ,佳泰土木包工業,,17
 王峻潭 ,楠西區興南王萊宅野溪整治工程, 楠西區 ,"1,200 ",600 ,水利工程, 水利局 , 公開招標 ,長青土木包工業,,17
 張世賢 ,白河區崎內里馬稠後段22-5旁野溪改善工程, 白河區 ,560 ,560 ,水利工程, 水利局 , 辦理發包中 ,,,17
 林全忠 ,大內區環湖里金斗湖排水改善工程, 大內區 ,"2,115 ","1,640 ",水利工程, 水利局 , 辦理發包中 ,,,17
 吳通龍 ,官田區官田小排上游支流改善工程, 官田區 ,"1,600 ","1,600 ",水利工程, 水利局 , 公開招標 ,民昌營造有限公司,,17
 謝財旺 ,學甲區宅港里舊河道護岸改善工程, 學甲區 ,"1,500 ","1,500 ",水利工程, 水利局 , 公開招標 ,鴻福土木包工業,,17
 賴美惠 ,後壁區後壁中排改善工程, 後壁區 ,"2,000 ","2,000 ",水利工程, 水利局 , 公開招標 ,顏格土木包工業,,17
 郭信良 ,培安路299巷路燈遷移工程, 安南區  ,10 ,10 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,17
 郭信良 ,媽祖宮一街2巷2號之1路燈增設工程, 安南區  ,15 ,15 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,17
 陳進益 ,南區永興三街34號旁空地(桶盤淺段398地號)協助供料, 南區 ,60 ,60 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,17
 林全忠 ,大內區頭社竹宅子13鄰邊坡改善工程, 大內區 ,400 ,400 ,工程建築及設備, 工務局 , 公開招標  ,永大土木包工業 ,,17
 王定宇 ,臺南市歸仁區看東崙頂等里路燈增設工程, 歸仁區 ,117 ,117 ,工程建築及設備, 工務局 , 公開取得 ,佳升水電工程行,,17
 黃郁文 ,開元振興公園樹木移植工程, 北區  ,66 ,66 ,工程建築及設備, 工務局 , 逕洽廠商 ,榮良景觀有限公司,,17
 蔡淑惠 ,南華公園步道凹陷竄根損壞搶修工程, 南區 ,97 ,97 ,工程建築及設備, 工務局 , 逕洽廠商 ,福田工程行,,17
 楊麗玉 ,官田區南廍里道路AC舖設改善工程, 官田區 ,258 ,258 ,工程建築及設備, 工務局 , 公開招標 ,宏泰吉營造有限公司,,17
 謝龍介 ,北區力行里開南街275巷路面破損嚴重協助修復, 北區 ,774 ,774 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,17
 施重男 ,大灣路891巷等道路改善工程, 永康區 ,576 ,576 ,工程建築及設備, 工務局 , 開口契約 ,勝冠營造有限公司 ,,17
 王定宇 ,關廟區布袋里長和街路面改善工程, 關廟區 ,255 ,255 ,工程建築及設備, 工務局 , 公開招標 ,承立營造有限公司 ,,17
 施重男 ,永康區大灣路1044巷等道路排水改善工程, 永康區 ,210 ,210 ,工程建築及設備, 工務局 , 公開取得 ,宇成土木包工業 ,,17
 謝財旺 ,學甲區新達里中學路16及33巷路面改善工程, 學甲區 ,240 ,240 ,工程建築及設備, 工務局 , 公開招標 ,弘鋅營造有限公司 ,,17
 林全忠 ,崙頂等里路燈新設工程, 新化區 ,350 ,350 ,工程建築及設備, 工務局 , 公開招標 ,鼎成水電工程有限公司,,17
 林美燕 ,永成路二段900巷增設3盞路燈, 南區 ,33 ,33 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,17
 蔡秋蘭 ,佳里區子龍里及蚶寮里社區巷道老舊鋪面改善工程, 佳里區 ,"1,700 ","1,700 ",工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,17
 林美燕 ,國民路165巷7弄35號斜對面路燈桿加掛燈組, 南區 ,13 ,13 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,17
 蔡旺詮 ,東區裕文路(裕忠路~裕孝路)道路路面改善重舖, 東區 ,616 ,616 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,17
 莊玉珠 ,新興路165號(中華電信)前既有燈桿汰換B-1補強仁慈街口照明, 南區 ,25 ,25 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,17
 賴美惠 ,東山區南勢里橫路部落道路(雙溪高幹178~衡北幹3)道路改善工程, 東山區 ,100 ,100 ,工程建築及設備, 工務局 , 逕洽廠商 ,奕昌土木包工業,,17
 蔡秋蘭 ,七股區十份里大潮溝西側漁產道路改善工程, 七股區 ,60 ,60 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,17
 李文俊 ,善化區文昌里南137線道路改善工程, 善化區 ,"1,140 ","1,140 ",第三大隊工程, 工務局 , 開口契約 ,國全營造有限公司,,17
 李坤煌 ,鹽行里文化會館右方設置彩繪牆及照明設備, 永康區 ,725 ,95 ,建築及設備, 民政局 , 逕洽廠商 ,益建企業社,,17
 郭清華 ,安南區鳳凰里活動中心增設內部設備, 安南區 ,233 ,164 ,建築及設備, 民政局 , 共同供應契約、逕洽廠商 ,"八ㄚ旺實業有限公司
學友企業社
金金辦公傢俱有限公司",,17
 張世賢 ,青山里(二坑高幹88)道路改善工程, 東山區 ,115 ,115 ,建築及設備, 民政局 , 公開取得 ,強維營造有限公司,,17
 王峻潭 ,左鎮區中正里第三鄰聯絡道路改善工程, 左鎮區 ,200 ,200 ,建築及設備, 民政局 , 公開取得 ,元第土木包工業,,17
 王錦德 ,安南區頂安里頂好公園增設景觀燈及彈性地墊, 安南區 ,97 ,97 ,建築及設備, 民政局 , 逕洽廠商 ,偉銓營造有限公司,,17
 唐碧娥 ,多功能表演舞臺新建工程及操場跑道旁地坪鋪面工程, 安南區 ,"1,590 ","1,590 ",營建及修建工程, 教育局 , 公開招標 ,享勝土木包工業,,17
 蔡淑惠 ,十份里海埔十鄰漁塭產業道路改善工程, 七股區 ,744 ,210 ,漁業建設, 農業局 , 公開招標 ,弘鋅營造有限公司,,18
 林全忠 ,大內區曲溪里石嶺埔農路改善工程, 大內區 ,455 ,455 ,農業工程及農路改善, 農業局 , 公開招標 ,永大土木包工業,,18
 郭信良 ,103－密枝里東勢坑農路改善工程, 楠西區 ,798 ,862 ,農業工程及農路改善, 農業局 , 公開取得 ,振忠土木包工業,,18
 王錦德 ,安南區四草里四草大道686巷漁用產業道路改善工程, 安南區 ,324 ,252 ,漁業建設, 農業局 , 公開招標 ,吉田土木包工業,,18
 杜素吟 ,二寮里草坔農路(草爛高分24)路面破損修復工程, 左鎮區 ,735 ,735 ,農業工程及農路改善, 農業局 , 公開招標 ,元第土木包工業,,18
 張伯祿 ,關廟區新光里芋仔山農路排水改善工程, 關廟區 ,281 ,382 ,農業工程及農路改善, 農業局 , 公開招標 ,勝崴土木包工業,,18
 楊麗玉 ,官田區大崎里第六鄰農路排水改善工程, 官田區 ,"1,892 ",761 ,農業工程及農路改善, 農業局 , 公開招標 ,聯豐土木包工業,,18
 陳朝來 ,中寮里紅蝦港產業道路改善工程, 七股區 ,581 ,144 ,漁業建設, 農業局 , 公開招標 ,欣新營造有限公司,,18
 郭秀珠 ,官田區西庄里產業道路改善工程, 官田區 ,473 ,473 ,農業工程及農路改善, 農業局 , 公開招標 ,再生營造有限公司,,18
 侯澄財 ,豐和里嘉南大圳旁漁塭道路改善工程, 學甲區 ,230 ,184 ,漁業建設, 農業局 , 公開招標 ,世全土木包工業,,18
 王峻潭 ,102-楠西中興路教會住戶排水改善工程, 楠西區 ,"1,167 ",700 ,水利工程, 水利局 , 公開招標 ,佑吉營造有限公司,,18
 曾王雅雲 ,龍崎區土崎里礁坑子金菊崩塌地排水改善工程, 龍崎區 ,350 ,270 ,水利工程, 水利局 , 公開招標 ,聖勳營造有限公司,,18
 王峻潭 ,楠西區密枝青銅坑野溪整治工程, 楠西區 ,750 ,480 ,水利工程, 水利局 , 公開招標 ,建欣土木包工業,,18
 張世賢 ,東山區東原里班芝花坑野溪護岸改善工程, 東山區 ,"1,380 ",700 ,水利工程, 水利局 , 辦理發包中 ,,,18
 林全忠 ,大內區石湖里新厝高分63左5C4野溪排水設施改善工程, 大內區 ,600 ,500 ,水利工程, 水利局 , 辦理發包中 ,,,18
 吳通龍 ,103年六甲區東豐中排一排水改善工程, 六甲區 ,"1,500 ","1,500 ",水利工程, 水利局 , 公開招標 ,冠位土木包工業,,18
 吳通龍 ,下營區麻寮中排洲子段改善工程, 下營區 ,"2,520 ","2,000 ",水利工程, 水利局 , 公開招標 ,仕強營造股份有限公司 ,,18
 賴美惠 ,後壁區平安里5鄰53-3號旁排水溝改善工程, 後壁區 ,800 ,800 ,水利工程, 水利局 , 公開招標 ,巨曜營造有限公司,,18
 郭信良 ,北汕尾媽祖宮附掛路燈工程, 安南區  ,30 ,30 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,18
 洪玉鳳 ,開山路(大埔街至開山路181號)路面改善工程, 中西區  ,100 ,100 ,工程建築及設備, 工務局 , 逕洽廠商 ,鎮遠營造有限公司,,18
 林全忠 ,大內區頭社里南182-1線擋土牆增設工程, 大內區 ,460 ,460 ,工程建築及設備, 工務局 , 公開招標  ,永大土木包工業,,18
 林全忠 ,大內區頭社下竹高幹39右6旁邊坡改善工程, 大內區 ,650 ,650 ,工程建築及設備, 工務局 , 公開招標  ,永大土木包工業,,18
 杜素吟 ,臺南市龍崎區土崎里162區道路燈工程, 龍崎區 ,75 ,75 ,工程建築及設備, 工務局 , 公開招標 ,慶宏水電工程行,,18
 郭信良 ,本原街三段234巷喬木移植工程, 安南區 ,69 ,69 ,工程建築及設備, 工務局 , 逕洽廠商 ,竹茂土木包工業,,18
 郭信良 ,城北路16號旁增設路燈, 安南區 ,15 ,15 ,工程建築及設備, 工務局 , 開口契約 ,立業實業社,,18
 楊麗玉 ,麻豆區安業里內道路路面改善工程, 麻豆區 ,483 ,483 ,工程建築及設備, 工務局 , 公開招標 ,宏泰吉營造有限公司,,18
 郭清華    ,安南區海佃段91-1、92-2地號(國安街56巷內空地), 安南區 ,133 ,133 ,工程建築及設備, 工務局 , 公開招標 ,"皇瑄股份有限公司
雲嘉南實業有限公司",,18
 郭國文 ,永康區育樂街104巷等路面改善工程, 永康區 ,840 ,840 ,工程建築及設備, 工務局 , 公開招標 ,"雲嘉南實業有限公司
皇瑄股份有限公司
永豐砂石行
浩光企業社",,18
 張伯祿 ,關廟區五甲里旺來路39巷巷道改善工程, 關廟區 ,700 ,700 ,工程建築及設備, 工務局 , 公開招標 ,勝崴土木包工業 ,,18
 郭國文 ,永康區復華一街等路面改善工程, 永康區 ,864 ,864 ,工程建築及設備, 工務局 , 公開取得 ,承瑋營造有限公司,,18
 蔡淑惠 ,明和公園設置水溝蓋板, 南區 ,97 ,97 ,工程建築及設備, 工務局 , 逕洽廠商 ,昇霖土木包工業,,18
